1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
,,,,,,,,,0.049430097,0.000176875,6.88E-05,3.400775252,0.100272036,3.456029132,0.003019885,0.00172,0.000311094,3.478053177,0.093561128,3.465107683,0.005701209,-0.003245,-0.000596796,3.393000058,1.336638641,3.462070217,,0.016795851,-19.903461,0.014406927,-11.0773829,0.012514701,-7.272911483,,,0.037499166,0.000134167,5.20E-05,3.503332915,0.09515541,3.535749072,0.003019885,0.00172,0.000311094,3.619807251,1.428154506,3.583629201,0.002860702,-0.001413636,-0.000261055,3.503312568,1.198235716,3.537532691,,0.012512958,-19.322899,0.010781639,-10.08402842,0.009713072,-4.157984967,,,0.024852343,8.94E-05,3.40E-05,3.606767194,0.07575265,3.63664561,0.002159629,0.00121,0.00022663,3.65065933,1.334853841,3.616296847,0.002380267,-0.00134,-0.000251144,3.606963518,1.370416401,3.641564844,,0.010906956,-17.840553,0.009476055,-9.52281522,0.008613644,-3.27451825,,,0.034136936,0.000123889,4.64E-05,3.725238154,0.035197743,3.742002233,0.002100008,0.0012,0.000219999,3.76207812,1.296008709,3.728708652,0.002260344,-0.001275,-0.000238933,3.713004158,1.068547172,3.746730579,,0.009929581,-17.919075,0.008541142,-9.93074018,0.007674993,-3.225823033,,,4.81E-02,0.000173,6.61E-05,3.807034391,0.064174121,3.846059787,0.002639683,0.001485,0.000281076,3.861206608,0.780339087,3.835312845,0.003440936,-0.001935,-0.000358965,3.809294226,0.619642764,3.846552135
,,,,,,,,,0.04854179,0.000173403,6.76E-05,3.410889071,0.089122485,3.45909484,0.00302,0.001725,0.000314447,3.481492052,1.330462617,3.435173368,0.004921299,-0.00279,-0.000517871,3.407289035,1.215435064,3.464648621,,0.014954647,-21.408733,0.01257253,-11.86063738,0.01089961,-6.38277825,,,0.035175164,0.000125833,4.88E-05,3.525017141,0.035975892,3.54331955,0.00302,0.001725,0.000314447,3.620037788,1.344427034,3.585581257,0.002760177,-0.00156,-0.000293345,3.504299501,1.405750797,3.54324587,,0.011889656,-18.471317,0.010002222,-10.36569456,0.008857971,-3.997955267,,,0.024771863,8.90E-05,3.41E-05,3.60822884,0.074683354,3.63715511,0.002159896,0.00122,0.000226653,3.651258376,1.252913724,3.618221587,0.002340243,-0.00132,-0.000248918,3.635687193,0.067761766,3.643864005,,0.010304657,-17.593336,0.008899412,-9.76049606,0.008019735,-3.311521617,,,0.036978777,0.000134236,5.01E-05,3.714861668,0.076780606,3.742536403,0.002099656,0.00119,0.000219965,3.770914641,1.134998752,3.737440651,0.002240735,-0.00126,-0.000235644,3.718555298,0.91420713,3.752542856,,0.009774973,-17.21722,0.008282051,-10.10023658,0.007344423,-3.3654223,,,4.78E-02,0.000172,6.58E-05,3.807594887,0.063275917,3.846241447,0.003079926,0.001735,0.000329982,3.860870568,0.767697635,3.835390446,0.00370074,-0.00208,-0.000388968,3.81020288,0.639566487,3.846698986
,,,,,,,,,0.04635956,0.000165278,6.43E-05,3.444110753,0.052857288,3.469576625,0.002639398,0.00151,0.000271052,3.485535745,1.498189972,3.437526776,0.004341476,-0.00247,-0.000453496,3.412103889,1.385804343,3.471437988,,0.015352705,-16.874243,0.013251067,-9.9416284,0.011583664,-6.56329665,,,0.032827899,0.000114328,4.45E-05,3.523418548,0.075846141,3.551279803,0.002639398,0.00151,0.000271052,3.623233269,1.379278084,3.587895306,0.002700616,-0.00152,-0.000286711,3.512772792,1.494903438,3.553171018,,0.01226595,-18.020557,0.010406502,-9.88424766,0.009318799,-4.026832183,,,0.023460489,8.43E-05,3.21E-05,3.611175333,0.080874065,3.639904074,0.002059695,0.001165,0.000216633,3.653019982,1.322818501,3.619348437,0.00228062,-0.00128,-0.000244513,3.610690277,1.379493899,3.644345833,,0.01072886,-18.072767,0.009214067,-9.59731502,0.008330131,-3.261431217,,,0.038831324,0.000140972,5.25E-05,3.717857168,0.075807375,3.746047114,0.002019612,0.00114,0.000213295,3.777501272,0.069989982,3.76807329,0.002220489,-0.001255,-0.000234501,3.723750495,0.8896809,3.759018949,,0.009871483,-16.594254,0.008461657,-9.65741516,0.007576192,-3.244482183,,,4.81E-02,0.000173,6.61E-05,3.813509162,0.068911099,3.85190398,0.003219305,0.00181,0.000342142,3.863381142,0.058377408,3.854004909,0.00402152,-0.00226,-0.000426834,3.813805478,0.626430682,3.851484109
,,,,,,,,,0.048542195,0.000173125,6.74E-05,3.413367552,0.104111517,3.462257791,0.002839807,0.00163,0.000293313,3.482864948,1.452006702,3.433371466,0.004981375,-0.002835,-0.000521249,3.403096522,1.363658069,3.466913954,,0.016199406,-19.985422,0.013791713,-11.04932252,0.011978709,-6.907975217,,,0.034775688,0.000124375,4.82E-05,3.512664558,0.089676843,3.544782861,0.002839807,0.00163,0.000293313,3.621672691,1.403566339,3.586366398,0.002780879,-0.00157,-0.000293433,3.506507856,1.487611495,3.547574356,,0.012145795,-19.43169,0.010445962,-10.16238752,0.009404763,-4.10841025,,,0.024131208,8.68E-05,3.31E-05,3.609482089,0.077185559,3.638420895,0.002079908,0.00117,0.000219991,3.651939658,1.343663596,3.618416724,0.002340833,-0.001315,-0.000247868,3.636632134,0.066414175,3.644697198,,0.01100922,-17.299173,0.00930597,-9.61795654,0.008359718,-3.2724626,,,0.037417794,0.000135903,5.06E-05,3.727832566,0.032977238,3.745582435,0.002059835,0.001022727,0.00018899,3.773630014,1.112115436,3.740418308,0.002220728,-0.00125,-0.000233412,3.720167683,0.889388585,3.754372595,,0.009712599,-17.512629,0.008355904,-9.91546106,0.007493198,-3.2387617,,,4.78E-02,0.000172,6.56E-05,3.810234095,0.065387313,3.848286624,0.003119825,0.00175,0.000333316,3.862672025,1.087620941,3.83141434,0.003861205,-0.00218,-0.000406791,3.811879101,0.599228745,3.848317689
,,,,,,,,,0.049654207,0.0001775,6.91E-05,3.399060589,0.086189414,3.452412107,0.003219961,0.00184,0.000333337,3.477517323,1.311135394,3.429873825,0.00548103,-0.003105,-0.000579005,3.397591184,1.1969972,3.459037076,,0.015921218,-19.92576,0.0132042,-11.9355396,0.011239807,-6.856889967,,,0.037250596,0.000133264,5.17E-05,3.517571482,0.03724216,3.534760082,0.003219961,0.00184,0.000333337,3.617458562,1.389119566,3.583242528,0.002780634,-0.001565,-0.000294507,3.495089788,1.431957223,3.534417854,,0.011573466,-18.762966,0.009996661,-10.28852124,0.008953973,-4.0838923,,,0.025087401,9.02E-05,3.44E-05,3.606335148,0.074832179,3.635233372,0.002140188,0.001205,0.000223351,3.649360664,0.942806307,3.622887408,0.002320613,-0.0013,-0.000246733,3.607514873,1.305578112,3.640465089,,0.010316562,-17.652105,0.008936159,-9.69173956,0.00807524,-3.314543617,,,0.035050717,0.000124552,4.67E-05,3.712570179,0.079196896,3.739541328,0.002060049,0.00117,0.000217783,3.763346589,1.245579289,3.730631179,0.002240511,-0.00127,-0.000237828,3.714009773,0.994925342,3.74722428,,0.009552177,-17.835297,0.008189877,-10.14780842,0.007322534,-3.2961355,,,4.78E-02,0.000171,6.56E-05,3.805315264,0.062408821,3.844035016,0.002700216,0.001515,0.000290028,3.858731927,0.780479714,3.833528383,0.00350077,-0.001975,-0.000370079,3.808320406,0.634802453,3.844633232
,,,,,,,,,0.046783392,0.000167361,6.50E-05,3.402536203,0.103518524,3.455845163,0.003100045,0.001559091,0.000279001,3.477922683,1.158801426,3.435360531,0.005781711,-0.0033,-0.000602409,3.391976112,1.31971935,3.460584828,,0.017085508,-17.969435,0.01447867,-10.82780342,0.012368266,-7.467661067,,,0.037858551,0.000135347,5.26E-05,3.500687104,0.101022951,3.532177107,0.003100045,0.001559091,0.000279001,3.616398694,0.070762511,3.608291981,0.002820812,-0.001595,-0.000296756,3.525287258,0.075888157,3.534561809,,0.012677613,-17.579063,0.010823863,-9.82436232,0.009668812,-4.208092967,,,0.024493199,8.82E-05,3.36E-05,3.605796472,0.076082317,3.635549602,0.002180087,0.00124,0.00023112,3.649276829,1.325877846,3.614900397,0.00234059,-0.001315,-0.000247837,3.634058745,0.06729722,3.642183185,,0.010833412,-17.592405,0.009429251,-9.44101018,0.008576479,-3.263351117,,,0.033336335,0.000120694,4.53E-05,3.710956768,0.08324632,3.738156392,0.002059852,0.001165,0.000216654,3.758773186,1.31637593,3.725089695,0.00224069,-0.001265,-0.000238962,3.709933342,1.123179146,3.744050753,,0.009962131,-17.995819,0.008561156,-9.8938984,0.007716899,-3.1768615,,,4.86E-02,0.000175,6.68E-05,3.806129899,0.064655851,3.846169126,0.002659915,0.0015,0.000282218,3.86072381,1.143785604,3.828020981,0.003381001,-0.001905,-0.000354554,3.807762808,0.641365717,3.846085606
,,,,,,,,,0.049164959,0.000175625,6.84E-05,3.402999068,0.100352517,3.457122501,0.002998956,0.00171,0.000311,3.480567895,1.407549702,3.429900016,0.005621799,-0.003195,-0.000587955,3.395336506,1.329628149,3.463007261,,0.01629765,-18.918213,0.014120141,-10.86633492,0.012261847,-7.2300582,,,0.037233055,0.000133056,5.17E-05,3.504716457,0.092359495,3.536915551,0.002998956,0.00171,0.000311,3.620286102,1.406377931,3.584559342,0.00286087,-0.001615,-0.000301202,3.497006964,1.496996592,3.538728478,,0.012385489,-17.514814,0.010666216,-9.80196906,0.00953718,-4.167798933,,,0.02482303,8.93E-05,3.41E-05,3.607350259,0.074229967,3.637062561,0.002179303,0.00123,0.000228813,3.651019856,1.315253554,3.617056916,0.0023806,-0.00134,-0.000253394,3.607778611,1.324342971,3.641898797,,0.010865845,-18.273371,0.009340305,-9.74459638,0.008456787,-3.317296183,,,0.034271873,0.000124306,4.65E-05,3.713495512,0.082216962,3.740432792,0.002059316,0.00116,0.000217702,3.762749984,1.245306332,3.729540757,0.002300801,-0.0013,-0.000242308,3.7135246,1.018542564,3.747135407,,0.010004503,-19.079456,0.008453969,-10.46585436,0.007558537,-3.280939783,,,4.82E-02,0.000173,6.61E-05,3.807466239,0.06318125,3.846367682,0.002679014,0.00151,0.000284339,3.861503129,1.093019039,3.829940353,0.003481072,-0.00196,-0.000366778,3.810030263,0.590466688,3.846793116
,,,,,,,,,0.047719873,0.000170278,6.64E-05,3.429901439,0.045142725,3.461267067,0.002998944,0.001705,0.000309897,3.481565036,1.318083781,3.435924137,0.004881367,-0.00277,-0.000515699,3.408224639,1.20826597,3.464713126,,0.01452717,-20.341053,0.012383519,-11.61559374,0.010735245,-6.414726067,,,0.035469045,0.000126875,4.92E-05,3.510264284,0.090753893,3.540195289,0.002998944,0.001705,0.000309897,3.620022151,1.353014961,3.58624495,0.0027408,-0.00155,-0.000288975,3.503535418,1.397464709,3.541837881,,0.011296351,-19.151545,0.009723606,-10.33022948,0.008714044,-4.048600867,,,0.024619942,8.84E-05,3.38E-05,3.609226974,0.074797702,3.637556432,0.002139392,0.00121,0.000226605,3.651454876,1.247353512,3.61911829,0.002300525,-0.00129,-0.000242279,3.610187722,1.285569237,3.642536653,,0.010151751,-18.418646,0.00872424,-9.95352852,0.007865434,-3.345044283,,,0.036189112,0.000131319,4.90E-05,3.715684096,0.077947433,3.74258275,0.002059456,0.001165,0.000216613,3.768853985,1.163417725,3.736228931,0.002220648,-0.001255,-0.000234513,3.725331211,0.572715195,3.751675242,,0.009575372,-19.611633,0.008068977,-10.78853996,0.007190657,-3.377356283,,,4.78E-02,0.000171,6.56E-05,3.811229353,0.055974784,3.846774452,0.002919171,0.001655,0.000314353,3.861078794,1.089517889,3.8301579,0.003640847,-0.001809091,-0.000332076,3.81115738,0.628534458,3.846959178
,,,,,,,,,0.04624424,0.000165139,6.42E-05,3.417144342,0.106386345,3.464122366,0.002818831,0.001431818,0.000252896,3.483131884,1.187397745,3.442488941,0.004801748,-0.002735,-0.000501297,3.40533374,1.353473398,3.467946812,,0.015950833,-19.293774,0.013632533,-10.82307782,0.011851313,-6.942813083,,,0.034836385,0.000124583,4.83E-05,3.512786879,0.095296838,3.544045558,0.002818831,0.001431818,0.000252896,3.621505288,1.100265219,3.593062355,0.002740932,-0.00156,-0.000291207,3.53813569,0.073146815,3.547138788,,0.011889993,-18.624693,0.010396792,-9.83583838,0.009399329,-4.109975517,,,0.023864926,8.58E-05,3.27E-05,3.609506492,0.078182042,3.638470355,0.002099221,0.001045455,0.000189927,3.651877663,1.335498594,3.618064561,0.002320678,-0.00131,-0.000244521,3.636945003,0.066376674,3.644865153,,0.010923948,-16.118219,0.009313805,-9.18575482,0.008371667,-3.311555583,,,0.035034801,0.000127222,4.75E-05,3.715495038,0.082434245,3.74258685,0.00207926,0.00118,0.000219925,3.767145311,1.261417048,3.733525589,0.002180741,-0.00123,-0.000233415,3.716336614,1.076924311,3.750389715,,0.009881357,-18.578682,0.008431349,-10.14485356,0.007584421,-3.2229765,,,4.84E-02,0.000174,6.65E-05,3.811427713,0.066842705,3.850113832,0.002878964,0.001635,0.000305452,3.864093856,1.115222104,3.831813099,0.003641413,-0.002065,-0.000385707,3.812320571,0.629118435,3.849817418
,,,,,,,,,0.048079291,0.000171458,6.68E-05,3.415914504,0.10733483,3.464393793,0.002738811,0.001555,0.000283208,3.484422536,1.470043291,3.433982266,0.004881933,-0.002775,-0.000510206,3.452456744,0.119724184,3.470647685,,0.016129786,-17.797089,0.014016813,-10.1145714,0.012288312,-6.758105683,,,0.034628626,0.000123889,4.80E-05,3.513408183,0.089371923,3.546337337,0.002738811,0.001555,0.000283208,3.622793934,1.42110114,3.586304733,0.0028411,-0.001413636,-0.000261099,3.51530487,1.203964589,3.549527622,,0.012708882,-18.493498,0.010850278,-9.81343758,0.009742127,-4.018901067,,,0.024220237,8.71E-05,3.32E-05,3.609551044,0.077978528,3.639346547,0.002099278,0.00118,0.000222148,3.652969958,1.339228539,3.618248896,0.002341011,-0.001315,-0.000250111,3.609057211,1.388802736,3.643945315,,0.010976179,-17.297043,0.009549825,-9.2083079,0.008693108,-3.216322783,,,0.036990867,0.000134306,5.00E-05,3.728773015,0.033292367,3.746261008,0.00207921,0.001175,0.000221029,3.772973605,1.175110017,3.738371838,0.002240905,-0.001255,-0.000234537,3.71898767,0.955755929,3.754207342,,0.010176532,-16.42119,0.008734416,-9.51270262,0.007820644,-3.1947991,,,4.80E-02,0.000172,6.59E-05,3.810929571,0.066444267,3.849605383,0.003078738,0.00173,0.000330971,3.864222958,1.119245133,3.831896161,0.003761264,-0.002115,-0.000394578,3.812186621,0.638635779,3.849745962
,,,,,,,,,0.050115944,0.000179167,6.98E-05,3.397904433,0.085867357,3.451854785,0.003259237,0.001855,0.000338812,3.477456544,1.288662968,3.429464695,0.005601725,-0.003185,-0.000590179,3.396701427,1.193736346,3.458724491,,0.016126353,-22.206264,0.013272603,-12.48406288,0.011243307,-6.992533767,,,0.037465851,0.000133958,5.20E-05,3.501916689,0.09399334,3.532377697,0.003259237,0.001855,0.000338812,3.617336113,1.36943819,3.582966987,0.002840955,-0.001605,-0.000301213,3.526306646,0.07373847,3.535659035,,0.0118278,-18.272903,0.01006658,-10.28438388,0.008931548,-4.184631733,,,0.025298046,9.08E-05,3.47E-05,3.60598107,0.07289365,3.635086689,0.002179303,0.001225,0.000229928,3.649421111,1.256281831,3.616381428,0.002380752,-0.00134,-0.000251189,3.607389765,1.293418945,3.640371653,,0.010711419,-17.76092,0.009009114,-10.09556484,0.008035437,-3.453592467,,,0.034823177,0.000126181,4.73E-05,3.712271308,0.080320604,3.739235313,0.002099404,0.001185,0.000221047,3.762591527,1.20769885,3.72977658,0.002260687,-0.00128,-0.000235627,3.713570984,0.995814396,3.746777349,,0.009824611,-17.268017,0.008241439,-10.27927656,0.00727872,-3.390598583,,,4.77E-02,0.000171,6.55E-05,3.804225983,0.061511363,3.843084804,0.002739282,0.00155,0.000291031,3.858382616,1.113945905,3.827082705,0.003441101,-0.00194,-0.000364565,3.807700462,0.630804893,3.843994721
,,,,,,,,,0.047118271,0.000168125,6.54E-05,3.415663132,0.109814387,3.463536364,0.002779027,0.00158,0.000286559,3.482743928,1.506318526,3.432443186,0.004862023,-0.002765,-0.000507982,3.40288278,1.389610552,3.467543503,,0.016581146,-18.253672,0.014040545,-10.59582104,0.012138855,-7.055349967,,,0.034386669,0.000122986,4.77E-05,3.513394608,0.095086068,3.545215376,0.002779027,0.00158,0.000286559,3.621449132,1.446860415,3.585440996,0.002761049,-0.001565,-0.00029233,3.505194615,1.539762614,3.546918421,,0.012290437,-16.867479,0.01064891,-9.42826644,0.009574055,-4.156295633,,,0.023739968,8.53E-05,3.25E-05,3.609080635,0.077955494,3.638310877,0.002099139,0.001175,0.00022102,3.651566145,1.343981271,3.617435842,0.002340927,-0.001325,-0.000247879,3.608619588,1.399498927,3.642845855,,0.01100162,-17.857298,0.00941332,-9.50324986,0.008507647,-3.311489233,,,0.036990291,0.000134444,5.00E-05,3.727474159,0.03416023,3.744718306,0.002039254,0.00116,0.000213251,3.77161804,1.207735561,3.737334903,0.002240843,-0.00127,-0.000237867,3.717864703,0.994533804,3.752788458,,0.010055803,-16.286394,0.008598105,-9.5188277,0.007690818,-3.188863467,,,4.82E-02,0.000173,6.61E-05,3.823282639,0.040671037,3.851410336,0.003138914,0.001765,0.000334333,3.863596523,1.139403395,3.830974276,0.003841613,-0.002165,-0.000403503,3.811317226,0.618899656,3.849331869
